Intersection_ID,starttime,PedAve,Latitude,Longitude,total_pop,black,OccoRat,Tree,Traffic,Resi,Vaca,Comm,ComSev,Assault,Homicide,Robbery,SexCrime,NonviolentCrime,Theft of Vehicle,BusStop,Housing Violations (Req_Serv),Police Issue (Req_Serv),Pot Hole (Req_Serv),road walking environment,Traffic problems,garbage problem,Junk service problem,Neighborhood Environmental Issues,other questions,starttime,CarAve,Assault,Breaking & Entering,Homicide,Other Sexual Offense,Robbery,Sexual Assault,Sexual Offense,Theft,Theft of Vehicle,ACCIDENT PROPERTY DAMAGE ONLY,ACCIDENT SKYWAY/33/198,ACCIDENT/INJURY
143,12:00:00,6,42.911298,-78.877078,3895,11.32220796,87.52767528,1400,2706,648,35,223,14,494,4,318,32,3786,440,32,36,14,594,88,64,102,52,22,36,12:00:00,141.3333333,0,0,0,0,0,0,0,0,0,0,0,0
143,12:14:24,19,42.911298,-78.877078,3895,11.32220796,87.52767528,1400,2706,648,35,223,14,494,4,318,32,3786,440,32,36,14,594,88,64,102,52,22,36,12:15:00,212.3333333,6,38,0,0,4,0,0,82,8,42,0,8
143,12:28:48,17,42.911298,-78.877078,3895,11.32220796,87.52767528,1400,2706,648,35,223,14,494,4,318,32,3786,440,32,36,14,594,88,64,102,52,22,36,12:30:00,232,2,4,0,0,4,0,0,20,0,28,0,6
143,12:43:12,12,42.911298,-78.877078,3895,11.32220796,87.52767528,1400,2706,648,35,223,14,494,4,318,32,3786,440,32,36,14,594,88,64,102,52,22,36,12:45:00,224,4,6,0,0,4,0,0,38,4,40,0,10
143,12:57:36,19,42.911298,-78.877078,3895,11.32220796,87.52767528,1400,2706,648,35,223,14,494,4,318,32,3786,440,32,36,14,594,88,64,102,52,22,36,13:00:00,229.6666667,2,0,0,0,8,0,0,16,0,56,0,8
143,13:12:00,20,42.911298,-78.877078,3895,11.32220796,87.52767528,1400,2706,648,35,223,14,494,4,318,32,3786,440,32,36,14,594,88,64,102,52,22,36,13:15:00,216.3333333,2,10,0,0,2,0,0,68,2,40,0,8
143,13:26:24,19,42.911298,-78.877078,3895,11.32220796,87.52767528,1400,2706,648,35,223,14,494,4,318,32,3786,440,32,36,14,594,88,64,102,52,22,36,13:30:00,214.3333333,4,0,0,0,2,0,0,24,4,46,0,4
143,13:40:48,14,42.911298,-78.877078,3895,11.32220796,87.52767528,1400,2706,648,35,223,14,494,4,318,32,3786,440,32,36,14,594,88,64,102,52,22,36,13:45:00,203,0,4,0,0,2,0,0,30,4,46,0,6
143,15:07:12,20,42.911298,-78.877078,3895,11.32220796,87.52767528,1400,2706,648,35,223,14,494,4,318,32,3786,440,32,36,14,594,88,64,102,52,22,36,15:00:00,215.6666667,2,0,0,0,2,0,0,16,0,60,0,6
143,15:21:36,18,42.911298,-78.877078,3895,11.32220796,87.52767528,1400,2706,648,35,223,14,494,4,318,32,3786,440,32,36,14,594,88,64,102,52,22,36,15:15:00,225,2,8,0,0,4,0,0,48,2,54,0,6
143,15:36:00,18,42.911298,-78.877078,3895,11.32220796,87.52767528,1400,2706,648,35,223,14,494,4,318,32,3786,440,32,36,14,594,88,64,102,52,22,36,15:30:00,241,2,0,0,0,0,0,0,22,2,42,0,6
143,15:50:24,22,42.911298,-78.877078,3895,11.32220796,87.52767528,1400,2706,648,35,223,14,494,4,318,32,3786,440,32,36,14,594,88,64,102,52,22,36,15:45:00,224.6666667,6,10,0,0,8,0,0,42,0,50,0,16
143,16:04:48,22,42.911298,-78.877078,3895,11.32220796,87.52767528,1400,2706,648,35,223,14,494,4,318,32,3786,440,32,36,14,594,88,64,102,52,22,36,16:00:00,244.3333333,2,2,0,0,2,0,0,18,2,42,0,2
143,16:19:12,17,42.911298,-78.877078,3895,11.32220796,87.52767528,1400,2706,648,35,223,14,494,4,318,32,3786,440,32,36,14,594,88,64,102,52,22,36,16:15:00,236.3333333,12,24,0,0,0,0,0,74,6,40,0,8
143,16:33:36,16,42.911298,-78.877078,3895,11.32220796,87.52767528,1400,2706,648,35,223,14,494,4,318,32,3786,440,32,36,14,594,88,64,102,52,22,36,16:30:00,237.6666667,6,2,0,0,2,0,0,34,2,42,0,4
143,16:48:00,24,42.911298,-78.877078,3895,11.32220796,87.52767528,1400,2706,648,35,223,14,494,4,318,32,3786,440,32,36,14,594,88,64,102,52,22,36,16:45:00,223.3333333,6,10,0,0,0,0,0,44,4,48,0,12
143,17:02:24,19,42.911298,-78.877078,3895,11.32220796,87.52767528,1400,2706,648,35,223,14,494,4,318,32,3786,440,32,36,14,594,88,64,102,52,22,36,17:00:00,256.6666667,2,2,0,0,2,0,0,24,6,42,0,8
143,17:16:48,18,42.911298,-78.877078,3895,11.32220796,87.52767528,1400,2706,648,35,223,14,494,4,318,32,3786,440,32,36,14,594,88,64,102,52,22,36,17:15:00,236.3333333,0,18,0,0,2,0,0,106,20,46,0,8
143,17:31:12,26,42.911298,-78.877078,3895,11.32220796,87.52767528,1400,2706,648,35,223,14,494,4,318,32,3786,440,32,36,14,594,88,64,102,52,22,36,17:30:00,226.3333333,4,2,0,0,0,0,0,20,6,26,0,18
143,17:45:36,25,42.911298,-78.877078,3895,11.32220796,87.52767528,1400,2706,648,35,223,14,494,4,318,32,3786,440,32,36,14,594,88,64,102,52,22,36,17:45:00,227,4,2,0,0,8,0,0,42,4,38,0,8
144,6:57:36,10,42.911278,-78.870334,3239,23.77276937,89.4343151,968,2130,259,46,459,20,390,2,186,44,2270,184,42,56,16,374,36,12,34,16,14,16,7:00:00,218,0,0,0,0,0,0,0,0,0,4,0,4
144,7:12:00,16,42.911278,-78.870334,3239,23.77276937,89.4343151,968,2130,259,46,459,20,390,2,186,44,2270,184,42,56,16,374,36,12,34,16,14,16,7:15:00,279,2,14,0,0,2,0,0,22,2,8,0,8
144,7:26:24,6,42.911278,-78.870334,3239,23.77276937,89.4343151,968,2130,259,46,459,20,390,2,186,44,2270,184,42,56,16,374,36,12,34,16,14,16,7:30:00,363.5,2,4,0,0,2,2,0,2,0,10,0,6
144,7:40:48,14,42.911278,-78.870334,3239,23.77276937,89.4343151,968,2130,259,46,459,20,390,2,186,44,2270,184,42,56,16,374,36,12,34,16,14,16,7:45:00,415.5,0,2,0,0,0,0,0,6,4,18,0,10
144,7:55:12,13,42.911278,-78.870334,3239,23.77276937,89.4343151,968,2130,259,46,459,20,390,2,186,44,2270,184,42,56,16,374,36,12,34,16,14,16,8:00:00,420.5,0,2,0,0,0,0,0,8,0,26,0,10
144,8:09:36,11,42.911278,-78.870334,3239,23.77276937,89.4343151,968,2130,259,46,459,20,390,2,186,44,2270,184,42,56,16,374,36,12,34,16,14,16,8:15:00,420.5,4,10,0,0,2,0,0,50,2,16,0,4
144,8:24:00,14,42.911278,-78.870334,3239,23.77276937,89.4343151,968,2130,259,46,459,20,390,2,186,44,2270,184,42,56,16,374,36,12,34,16,14,16,8:30:00,343,0,4,0,0,0,0,0,6,2,14,0,4
144,8:38:24,13,42.911278,-78.870334,3239,23.77276937,89.4343151,968,2130,259,46,459,20,390,2,186,44,2270,184,42,56,16,374,36,12,34,16,14,16,8:45:00,394.5,0,6,0,0,0,0,0,20,0,20,0,6
144,9:07:12,7,42.911278,-78.870334,3239,23.77276937,89.4343151,968,2130,259,46,459,20,390,2,186,44,2270,184,42,56,16,374,36,12,34,16,14,16,9:00:00,327,4,4,0,0,0,0,0,6,2,24,0,0
144,9:21:36,7,42.911278,-78.870334,3239,23.77276937,89.4343151,968,2130,259,46,459,20,390,2,186,44,2270,184,42,56,16,374,36,12,34,16,14,16,9:15:00,290,6,10,0,0,0,0,0,54,0,26,0,6
144,9:36:00,6,42.911278,-78.870334,3239,23.77276937,89.4343151,968,2130,259,46,459,20,390,2,186,44,2270,184,42,56,16,374,36,12,34,16,14,16,9:30:00,268,4,6,0,0,0,0,0,2,2,26,0,6
144,9:50:24,7,42.911278,-78.870334,3239,23.77276937,89.4343151,968,2130,259,46,459,20,390,2,186,44,2270,184,42,56,16,374,36,12,34,16,14,16,9:45:00,298.5,4,12,0,0,4,0,0,18,0,22,0,2
144,12:00:00,12,42.911278,-78.870334,3239,23.77276937,89.4343151,968,2130,259,46,459,20,390,2,186,44,2270,184,42,56,16,374,36,12,34,16,14,16,12:00:00,348.5,0,0,0,0,0,0,0,0,0,0,0,0
144,12:14:24,18,42.911278,-78.870334,3239,23.77276937,89.4343151,968,2130,259,46,459,20,390,2,186,44,2270,184,42,56,16,374,36,12,34,16,14,16,12:15:00,317.5,6,16,0,2,4,2,0,96,6,34,0,12
144,12:28:48,18,42.911278,-78.870334,3239,23.77276937,89.4343151,968,2130,259,46,459,20,390,2,186,44,2270,184,42,56,16,374,36,12,34,16,14,16,12:30:00,358,2,2,0,0,4,0,0,2,0,30,0,10
144,12:43:12,12,42.911278,-78.870334,3239,23.77276937,89.4343151,968,2130,259,46,459,20,390,2,186,44,2270,184,42,56,16,374,36,12,34,16,14,16,12:45:00,364.5,8,0,0,0,0,0,0,28,2,30,0,10
144,12:57:36,16,42.911278,-78.870334,3239,23.77276937,89.4343151,968,2130,259,46,459,20,390,2,186,44,2270,184,42,56,16,374,36,12,34,16,14,16,13:00:00,329,0,4,0,0,2,0,0,6,0,40,0,6
144,13:12:00,17,42.911278,-78.870334,3239,23.77276937,89.4343151,968,2130,259,46,459,20,390,2,186,44,2270,184,42,56,16,374,36,12,34,16,14,16,13:15:00,311,4,6,0,0,4,0,0,48,2,26,0,10
144,13:26:24,6,42.911278,-78.870334,3239,23.77276937,89.4343151,968,2130,259,46,459,20,390,2,186,44,2270,184,42,56,16,374,36,12,34,16,14,16,13:30:00,338,0,0,0,0,2,0,0,10,0,16,0,12
144,13:40:48,9,42.911278,-78.870334,3239,23.77276937,89.4343151,968,2130,259,46,459,20,390,2,186,44,2270,184,42,56,16,374,36,12,34,16,14,16,13:45:00,298,10,2,0,0,2,0,0,26,4,40,0,2
144,15:07:12,18,42.911278,-78.870334,3239,23.77276937,89.4343151,968,2130,259,46,459,20,390,2,186,44,2270,184,42,56,16,374,36,12,34,16,14,16,15:00:00,387,4,0,0,0,2,0,0,2,0,36,0,16
144,15:21:36,19,42.911278,-78.870334,3239,23.77276937,89.4343151,968,2130,259,46,459,20,390,2,186,44,2270,184,42,56,16,374,36,12,34,16,14,16,15:15:00,355,4,8,0,0,2,2,0,42,2,44,0,8
144,15:36:00,12,42.911278,-78.870334,3239,23.77276937,89.4343151,968,2130,259,46,459,20,390,2,186,44,2270,184,42,56,16,374,36,12,34,16,14,16,15:30:00,371,2,0,0,0,2,0,0,6,0,44,0,8
144,15:50:24,18,42.911278,-78.870334,3239,23.77276937,89.4343151,968,2130,259,46,459,20,390,2,186,44,2270,184,42,56,16,374,36,12,34,16,14,16,15:45:00,391.5,6,4,0,0,2,0,0,16,2,38,0,18
144,16:04:48,6,42.911278,-78.870334,3239,23.77276937,89.4343151,968,2130,259,46,459,20,390,2,186,44,2270,184,42,56,16,374,36,12,34,16,14,16,16:00:00,418,4,2,0,0,2,2,0,18,0,26,0,8
144,16:19:12,14,42.911278,-78.870334,3239,23.77276937,89.4343151,968,2130,259,46,459,20,390,2,186,44,2270,184,42,56,16,374,36,12,34,16,14,16,16:15:00,440,8,10,0,0,2,0,0,48,2,22,0,4
144,16:33:36,10,42.911278,-78.870334,3239,23.77276937,89.4343151,968,2130,259,46,459,20,390,2,186,44,2270,184,42,56,16,374,36,12,34,16,14,16,16:30:00,435.5,0,2,0,0,2,0,0,4,0,48,0,6
144,16:48:00,8,42.911278,-78.870334,3239,23.77276937,89.4343151,968,2130,259,46,459,20,390,2,186,44,2270,184,42,56,16,374,36,12,34,16,14,16,16:45:00,417,6,10,0,0,4,0,0,24,0,22,0,6
144,17:02:24,14,42.911278,-78.870334,3239,23.77276937,89.4343151,968,2130,259,46,459,20,390,2,186,44,2270,184,42,56,16,374,36,12,34,16,14,16,17:00:00,453,4,2,0,0,2,0,0,6,0,38,0,10
144,17:16:48,26,42.911278,-78.870334,3239,23.77276937,89.4343151,968,2130,259,46,459,20,390,2,186,44,2270,184,42,56,16,374,36,12,34,16,14,16,17:15:00,438,2,12,0,0,4,0,0,30,10,24,0,6
144,17:31:12,10,42.911278,-78.870334,3239,23.77276937,89.4343151,968,2130,259,46,459,20,390,2,186,44,2270,184,42,56,16,374,36,12,34,16,14,16,17:30:00,410,10,4,0,0,4,0,0,4,0,38,0,6
144,17:45:36,15,42.911278,-78.870334,3239,23.77276937,89.4343151,968,2130,259,46,459,20,390,2,186,44,2270,184,42,56,16,374,36,12,34,16,14,16,17:45:00,382.5,6,6,0,0,0,2,0,16,2,40,0,6
145,6:57:36,16,42.91125,-78.865912,2454,51.71149144,84.03307888,856,2830,205,140,127,27,752,10,380,60,2964,368,44,52,18,366,50,14,16,24,14,28,7:00:00,135.5,2,0,0,0,4,0,0,4,0,4,0,2
145,7:12:00,39,42.91125,-78.865912,2454,51.71149144,84.03307888,856,2830,205,140,127,27,752,10,380,60,2964,368,44,52,18,366,50,14,16,24,14,28,7:15:00,170.5,6,8,0,0,2,0,0,30,0,10,0,8
145,7:26:24,53,42.91125,-78.865912,2454,51.71149144,84.03307888,856,2830,205,140,127,27,752,10,380,60,2964,368,44,52,18,366,50,14,16,24,14,28,7:30:00,253.5,4,2,0,0,2,2,0,12,0,16,0,8
145,7:40:48,62,42.91125,-78.865912,2454,51.71149144,84.03307888,856,2830,205,140,127,27,752,10,380,60,2964,368,44,52,18,366,50,14,16,24,14,28,7:45:00,302,0,6,0,0,2,0,0,6,2,28,0,12
145,7:55:12,40,42.91125,-78.865912,2454,51.71149144,84.03307888,856,2830,205,140,127,27,752,10,380,60,2964,368,44,52,18,366,50,14,16,24,14,28,8:00:00,305,2,6,0,0,0,0,0,4,4,34,0,14
145,8:09:36,46,42.91125,-78.865912,2454,51.71149144,84.03307888,856,2830,205,140,127,27,752,10,380,60,2964,368,44,52,18,366,50,14,16,24,14,28,8:15:00,281,10,4,0,0,6,0,0,40,0,20,0,14
145,8:24:00,34,42.91125,-78.865912,2454,51.71149144,84.03307888,856,2830,205,140,127,27,752,10,380,60,2964,368,44,52,18,366,50,14,16,24,14,28,8:30:00,268,8,4,0,0,0,0,0,12,4,30,0,6
145,8:38:24,33,42.91125,-78.865912,2454,51.71149144,84.03307888,856,2830,205,140,127,27,752,10,380,60,2964,368,44,52,18,366,50,14,16,24,14,28,8:45:00,260,8,16,0,0,8,0,0,28,8,34,0,6
145,9:07:12,26,42.91125,-78.865912,2454,51.71149144,84.03307888,856,2830,205,140,127,27,752,10,380,60,2964,368,44,52,18,366,50,14,16,24,14,28,9:00:00,299.5,2,4,0,0,2,0,0,12,0,30,0,0
145,9:21:36,15,42.91125,-78.865912,2454,51.71149144,84.03307888,856,2830,205,140,127,27,752,10,380,60,2964,368,44,52,18,366,50,14,16,24,14,28,9:15:00,251,12,14,0,0,2,0,0,72,10,28,0,20
145,9:36:00,41,42.91125,-78.865912,2454,51.71149144,84.03307888,856,2830,205,140,127,27,752,10,380,60,2964,368,44,52,18,366,50,14,16,24,14,28,9:30:00,226.5,8,6,0,0,2,0,0,22,2,26,0,4
145,9:50:24,65,42.91125,-78.865912,2454,51.71149144,84.03307888,856,2830,205,140,127,27,752,10,380,60,2964,368,44,52,18,366,50,14,16,24,14,28,9:45:00,238.5,12,20,0,0,8,0,0,26,0,16,0,10
145,12:00:00,78,42.91125,-78.865912,2454,51.71149144,84.03307888,856,2830,205,140,127,27,752,10,380,60,2964,368,44,52,18,366,50,14,16,24,14,28,12:00:00,256.5,0,0,0,0,0,0,0,0,0,0,0,0
145,12:14:24,55,42.91125,-78.865912,2454,51.71149144,84.03307888,856,2830,205,140,127,27,752,10,380,60,2964,368,44,52,18,366,50,14,16,24,14,28,12:15:00,269.5,8,18,0,2,4,2,0,102,18,74,0,10
145,12:28:48,55,42.91125,-78.865912,2454,51.71149144,84.03307888,856,2830,205,140,127,27,752,10,380,60,2964,368,44,52,18,366,50,14,16,24,14,28,12:30:00,269,8,4,0,0,6,0,0,20,12,56,0,10
145,12:43:12,49,42.91125,-78.865912,2454,51.71149144,84.03307888,856,2830,205,140,127,27,752,10,380,60,2964,368,44,52,18,366,50,14,16,24,14,28,12:45:00,279,14,4,0,0,2,0,0,56,4,32,0,24
145,12:57:36,38,42.91125,-78.865912,2454,51.71149144,84.03307888,856,2830,205,140,127,27,752,10,380,60,2964,368,44,52,18,366,50,14,16,24,14,28,13:00:00,248,0,6,0,0,6,0,0,26,2,50,0,6
145,13:12:00,44,42.91125,-78.865912,2454,51.71149144,84.03307888,856,2830,205,140,127,27,752,10,380,60,2964,368,44,52,18,366,50,14,16,24,14,28,13:15:00,231,10,12,0,0,8,0,0,64,12,34,0,12
145,13:26:24,25,42.91125,-78.865912,2454,51.71149144,84.03307888,856,2830,205,140,127,27,752,10,380,60,2964,368,44,52,18,366,50,14,16,24,14,28,13:30:00,257.5,2,2,0,0,2,0,0,18,2,32,0,12
145,13:40:48,35,42.91125,-78.865912,2454,51.71149144,84.03307888,856,2830,205,140,127,27,752,10,380,60,2964,368,44,52,18,366,50,14,16,24,14,28,13:45:00,261.5,18,2,0,0,8,0,0,28,2,38,0,6
145,15:07:12,30,42.91125,-78.865912,2454,51.71149144,84.03307888,856,2830,205,140,127,27,752,10,380,60,2964,368,44,52,18,366,50,14,16,24,14,28,15:00:00,288.5,6,4,0,0,0,0,0,18,0,48,0,14
145,15:21:36,40,42.91125,-78.865912,2454,51.71149144,84.03307888,856,2830,205,140,127,27,752,10,380,60,2964,368,44,52,18,366,50,14,16,24,14,28,15:15:00,277.5,10,16,0,0,2,2,0,34,10,42,0,8
145,15:36:00,62,42.91125,-78.865912,2454,51.71149144,84.03307888,856,2830,205,140,127,27,752,10,380,60,2964,368,44,52,18,366,50,14,16,24,14,28,15:30:00,302.5,16,0,0,0,8,0,0,18,0,46,0,12
145,15:50:24,40,42.91125,-78.865912,2454,51.71149144,84.03307888,856,2830,205,140,127,27,752,10,380,60,2964,368,44,52,18,366,50,14,16,24,14,28,15:45:00,273,10,14,0,2,6,0,0,24,4,58,0,20
145,16:04:48,31,42.91125,-78.865912,2454,51.71149144,84.03307888,856,2830,205,140,127,27,752,10,380,60,2964,368,44,52,18,366,50,14,16,24,14,28,16:00:00,270,6,0,2,0,2,2,0,16,2,50,0,6
145,16:19:12,30,42.91125,-78.865912,2454,51.71149144,84.03307888,856,2830,205,140,127,27,752,10,380,60,2964,368,44,52,18,366,50,14,16,24,14,28,16:15:00,254.5,10,14,0,2,8,2,0,84,8,36,0,8
145,16:33:36,42,42.91125,-78.865912,2454,51.71149144,84.03307888,856,2830,205,140,127,27,752,10,380,60,2964,368,44,52,18,366,50,14,16,24,14,28,16:30:00,275.5,2,2,0,0,0,2,0,16,2,50,2,6
145,16:48:00,32,42.91125,-78.865912,2454,51.71149144,84.03307888,856,2830,205,140,127,27,752,10,380,60,2964,368,44,52,18,366,50,14,16,24,14,28,16:45:00,275.5,8,12,0,0,6,0,0,24,4,40,0,8
145,17:02:24,35,42.91125,-78.865912,2454,51.71149144,84.03307888,856,2830,205,140,127,27,752,10,380,60,2964,368,44,52,18,366,50,14,16,24,14,28,17:00:00,255.5,10,6,0,0,4,0,0,16,0,56,0,16
145,17:16:48,31,42.91125,-78.865912,2454,51.71149144,84.03307888,856,2830,205,140,127,27,752,10,380,60,2964,368,44,52,18,366,50,14,16,24,14,28,17:15:00,267,12,16,0,0,8,0,0,38,14,36,0,10
145,17:31:12,35,42.91125,-78.865912,2454,51.71149144,84.03307888,856,2830,205,140,127,27,752,10,380,60,2964,368,44,52,18,366,50,14,16,24,14,28,17:30:00,247.5,8,2,0,0,6,0,0,16,2,56,0,14
145,17:45:36,37,42.91125,-78.865912,2454,51.71149144,84.03307888,856,2830,205,140,127,27,752,10,380,60,2964,368,44,52,18,366,50,14,16,24,14,28,17:45:00,239.5,12,8,0,0,2,0,0,14,4,40,0,6
146,6:57:36,11,42.915394,-78.869174,2868,19.90934449,89.50715421,936,1814,315,40,658,23,230,2,98,38,1846,162,16,12,4,338,34,32,34,18,14,26,7:00:00,247,0,0,0,0,2,0,0,0,0,12,0,0
146,7:12:00,13,42.915394,-78.869174,2868,19.90934449,89.50715421,936,1814,315,40,658,23,230,2,98,38,1846,162,16,12,4,338,34,32,34,18,14,26,7:15:00,325.5,2,2,0,0,2,0,0,8,0,2,0,2
146,7:26:24,20,42.915394,-78.869174,2868,19.90934449,89.50715421,936,1814,315,40,658,23,230,2,98,38,1846,162,16,12,4,338,34,32,34,18,14,26,7:30:00,420.5,0,2,0,0,0,0,0,4,0,14,0,8
146,7:40:48,25,42.915394,-78.869174,2868,19.90934449,89.50715421,936,1814,315,40,658,23,230,2,98,38,1846,162,16,12,4,338,34,32,34,18,14,26,7:45:00,496,0,2,0,0,0,0,0,12,0,22,0,2
146,7:55:12,22,42.915394,-78.869174,2868,19.90934449,89.50715421,936,1814,315,40,658,23,230,2,98,38,1846,162,16,12,4,338,34,32,34,18,14,26,8:00:00,484,0,0,0,0,0,0,0,8,2,24,0,6
146,8:09:36,4,42.915394,-78.869174,2868,19.90934449,89.50715421,936,1814,315,40,658,23,230,2,98,38,1846,162,16,12,4,338,34,32,34,18,14,26,8:15:00,482.5,2,12,0,0,0,2,0,38,10,26,0,6
146,8:24:00,27,42.915394,-78.869174,2868,19.90934449,89.50715421,936,1814,315,40,658,23,230,2,98,38,1846,162,16,12,4,338,34,32,34,18,14,26,8:30:00,409,0,4,0,0,2,0,0,2,0,24,0,10
146,8:38:24,7,42.915394,-78.869174,2868,19.90934449,89.50715421,936,1814,315,40,658,23,230,2,98,38,1846,162,16,12,4,338,34,32,34,18,14,26,8:45:00,410,0,8,0,0,0,0,0,12,0,22,0,0
146,9:07:12,21,42.915394,-78.869174,2868,19.90934449,89.50715421,936,1814,315,40,658,23,230,2,98,38,1846,162,16,12,4,338,34,32,34,18,14,26,9:00:00,325,2,2,0,0,0,0,0,8,2,34,0,8
146,9:21:36,18,42.915394,-78.869174,2868,19.90934449,89.50715421,936,1814,315,40,658,23,230,2,98,38,1846,162,16,12,4,338,34,32,34,18,14,26,9:15:00,312,6,10,0,0,0,0,0,44,2,14,0,4
146,9:36:00,3,42.915394,-78.869174,2868,19.90934449,89.50715421,936,1814,315,40,658,23,230,2,98,38,1846,162,16,12,4,338,34,32,34,18,14,26,9:30:00,271,0,2,0,0,0,0,0,6,2,20,0,2
146,9:50:24,15,42.915394,-78.869174,2868,19.90934449,89.50715421,936,1814,315,40,658,23,230,2,98,38,1846,162,16,12,4,338,34,32,34,18,14,26,9:45:00,320.5,2,4,0,0,2,0,0,4,0,24,0,6
146,12:00:00,5,42.915394,-78.869174,2868,19.90934449,89.50715421,936,1814,315,40,658,23,230,2,98,38,1846,162,16,12,4,338,34,32,34,18,14,26,12:00:00,336,0,0,0,0,0,0,0,0,0,0,0,0
146,12:14:24,29,42.915394,-78.869174,2868,19.90934449,89.50715421,936,1814,315,40,658,23,230,2,98,38,1846,162,16,12,4,338,34,32,34,18,14,26,12:15:00,370.5,4,22,0,6,2,2,0,90,8,26,0,4
146,12:28:48,7,42.915394,-78.869174,2868,19.90934449,89.50715421,936,1814,315,40,658,23,230,2,98,38,1846,162,16,12,4,338,34,32,34,18,14,26,12:30:00,382.5,0,2,0,0,0,0,0,0,0,22,0,6
146,12:43:12,9,42.915394,-78.869174,2868,19.90934449,89.50715421,936,1814,315,40,658,23,230,2,98,38,1846,162,16,12,4,338,34,32,34,18,14,26,12:45:00,386.5,2,2,0,0,0,0,0,12,2,34,0,12
146,12:57:36,21,42.915394,-78.869174,2868,19.90934449,89.50715421,936,1814,315,40,658,23,230,2,98,38,1846,162,16,12,4,338,34,32,34,18,14,26,13:00:00,362,0,2,0,0,0,0,0,2,2,28,0,2
146,13:12:00,12,42.915394,-78.869174,2868,19.90934449,89.50715421,936,1814,315,40,658,23,230,2,98,38,1846,162,16,12,4,338,34,32,34,18,14,26,13:15:00,323,4,2,0,0,0,0,0,26,0,28,0,6
146,13:26:24,6,42.915394,-78.869174,2868,19.90934449,89.50715421,936,1814,315,40,658,23,230,2,98,38,1846,162,16,12,4,338,34,32,34,18,14,26,13:30:00,365.5,2,2,0,0,0,0,0,6,0,18,0,2
146,13:40:48,26,42.915394,-78.869174,2868,19.90934449,89.50715421,936,1814,315,40,658,23,230,2,98,38,1846,162,16,12,4,338,34,32,34,18,14,26,13:45:00,355,0,2,0,0,0,0,0,20,0,26,0,6
146,15:07:12,12,42.915394,-78.869174,2868,19.90934449,89.50715421,936,1814,315,40,658,23,230,2,98,38,1846,162,16,12,4,338,34,32,34,18,14,26,15:00:00,427,2,0,0,0,0,0,0,2,0,46,0,10
146,15:21:36,18,42.915394,-78.869174,2868,19.90934449,89.50715421,936,1814,315,40,658,23,230,2,98,38,1846,162,16,12,4,338,34,32,34,18,14,26,15:15:00,423,6,6,0,2,0,0,0,30,0,50,0,10
146,15:36:00,11,42.915394,-78.869174,2868,19.90934449,89.50715421,936,1814,315,40,658,23,230,2,98,38,1846,162,16,12,4,338,34,32,34,18,14,26,15:30:00,418,0,0,0,0,2,0,0,2,2,40,0,14
146,15:50:24,5,42.915394,-78.869174,2868,19.90934449,89.50715421,936,1814,315,40,658,23,230,2,98,38,1846,162,16,12,4,338,34,32,34,18,14,26,15:45:00,400.5,4,0,0,0,2,0,0,18,0,20,0,4
146,16:04:48,9,42.915394,-78.869174,2868,19.90934449,89.50715421,936,1814,315,40,658,23,230,2,98,38,1846,162,16,12,4,338,34,32,34,18,14,26,16:00:00,468,0,0,0,0,0,0,0,10,0,24,0,12
146,16:19:12,10,42.915394,-78.869174,2868,19.90934449,89.50715421,936,1814,315,40,658,23,230,2,98,38,1846,162,16,12,4,338,34,32,34,18,14,26,16:15:00,457,0,4,0,0,0,0,0,32,2,32,0,4
146,16:33:36,9,42.915394,-78.869174,2868,19.90934449,89.50715421,936,1814,315,40,658,23,230,2,98,38,1846,162,16,12,4,338,34,32,34,18,14,26,16:30:00,478,6,4,0,0,2,0,0,10,0,22,0,4
146,16:48:00,13,42.915394,-78.869174,2868,19.90934449,89.50715421,936,1814,315,40,658,23,230,2,98,38,1846,162,16,12,4,338,34,32,34,18,14,26,16:45:00,500,0,4,0,0,0,0,0,12,0,38,0,2
146,17:02:24,7,42.915394,-78.869174,2868,19.90934449,89.50715421,936,1814,315,40,658,23,230,2,98,38,1846,162,16,12,4,338,34,32,34,18,14,26,17:00:00,552,0,2,0,0,2,0,0,10,0,18,0,0
146,17:16:48,11,42.915394,-78.869174,2868,19.90934449,89.50715421,936,1814,315,40,658,23,230,2,98,38,1846,162,16,12,4,338,34,32,34,18,14,26,17:15:00,518.5,0,8,0,0,2,0,0,38,10,28,0,6
146,17:31:12,9,42.915394,-78.869174,2868,19.90934449,89.50715421,936,1814,315,40,658,23,230,2,98,38,1846,162,16,12,4,338,34,32,34,18,14,26,17:30:00,517.5,4,0,0,0,0,0,0,8,2,34,0,4
146,17:45:36,9,42.915394,-78.869174,2868,19.90934449,89.50715421,936,1814,315,40,658,23,230,2,98,38,1846,162,16,12,4,338,34,32,34,18,14,26,17:45:00,458,0,6,0,0,0,0,0,12,2,16,0,0
147,6:57:36,0,42.915346,-78.86443,1600,55.625,85.06429278,814,1940,313,131,114,17,478,6,226,34,1656,258,28,30,2,312,50,18,20,22,22,24,7:00:00,151.5,4,0,0,0,2,0,0,0,0,12,0,2
147,7:12:00,1,42.915346,-78.86443,1600,55.625,85.06429278,814,1940,313,131,114,17,478,6,226,34,1656,258,28,30,2,312,50,18,20,22,22,24,7:15:00,208.5,4,2,0,0,2,0,0,12,0,4,0,2
